VDA_id,y,x,NSI_fd_id,NSI_occtype,NSI_bldgtype,NSI_bid,NSI_st_damcat,NSI_sqft,NSI_found_type,NSI_found_ht,NSI_val_struct,NSI_val_cont,NSI_firmzone,NSI_ground_elv_ft_NAVD88,LC_DS_PDA,LC_occupancy_type,LC_damage_details,LC_bldg_image,LC_student_notes,VDA_elevation_status,VDA_breakaway_walls,VDA_number_of_stories,VDA_DS_roof,VDA_DS_walls,VDA_DS_foundation,VDA_DS_attachments,VDA_DS_openings,VDA_DS_overall,VDA_DS_overall_num,VDA_DS_noroof,VDA_confidence_level,VDA_data_source,VDA_assessment_status,VDA_notes,TA_FolioID,TA_SiteAddress,TA_BldgUseTyp,TA_BasemapCla,TA_MaxStories,TA_ActYearBuilt,TA_EffYearBuilt,TA_EstimatedV,TA_ShapeSTArea_Sqft,FEC_Street_Address,FEC_Building_Use,FEC_Flood_Zones,FEC_BFE,FEC_Elevation_Datum,FEC_Building_Status,FEC_TBF,FEC_TNHF,FEC_LHS,FEC_Attached_Garage,FEC_Lowest_Elevation_of_Equipment,FEC_Lowest _Adjacent_Grade,FEC_Highest_Adjacent_Grade,FEC_Lowest_Adjacent_Grade_at_Lowest_Stairs,FEC_Building_Diagram_Number,FEC_FFE,FFE_grnd_elev_m_NAVD88,FFE_grnd_elev_ft_NAVD88,FFE_shoreline_dist_m,FFE_bldg_diagram,FFE_foundation,FFE_elev_status,FFE_elev_desc,FFE_ffe_ft,FFE_nhf_ft,FFE_lhsm_ft,FFE_measurement_type,FFE_confidence,FFE__notes,SurgeElev_Avg_NAVD88_m,SurgeElev_Low_NAVD88_m,SurgeElev_High_NAVD88_m,SurgeWave_Avg_NAVD88_m,SurgeWave_Low_NAVD88_m,SurgeWave_High_NAVD88_m
FMB1251,26.432817,-81.913691,497138295,RES1-2SNB,W,76RWC3MP+4GF-3-3-3-2,RES,2192,I,8,185209.872,92604.9364,AE,4.641235,major,multi-family,no,no,No Lee County damage detail or image,yes,no,2,DS0,DS2,DS0,DS1,DS0,DS2,2,DS2,Medium,Aerial+OSU,Full,No images on Steer. Before picture house looks completely different. Minor paint removal and damage to door attachment ,10230193,5472 OAK RIDGE AVE,single family residential,Residential,1,1962,1989,341669,1238.002251,,,,,,,,,,,,,,,,,1.41,4.51,289.247274,1A,Slab-on-Grade,not-elevated,Unlikely Elevated,0,6.779804469,,imagery,High,"door to bottom floor, no floodvents, windows on bottom floor.",4.068602181,3.728602181,4.408602181,4.424204553,4.084204553,4.764204553
FMB1252,26.435039,-81.917176,497138297,RES1-1SNB,W,76RWC3PM+248-4-3-4-3,RES,1167,I,8,120002.04,60001.0202,AE,7.136622,destroyed,single family,no,no,not helpful,yes,no,1,DS3,DS2,DS1,DS1,DS2,DS3,3,DS2,High,Aerial+StEER,Full,"many holls in roof and a few small holes in walls, some damage to windows/poorch",10228716,5110 WILLIAMS DR,single family residential,Residential,1,1957,1980,133330,2798.997355,,,,,,,,,,,,,,,,,1.55,7.65,231.886797,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,4.114490562,3.774490562,4.454490562,4.569305686,4.229305686,4.909305686
FMB1253,26.43648,-81.917691,497138300,RES1-1SNB,W,76RWC3PJ+HWV-4-4-5-4,RES,1698,P,8,151107.788,75553.8942,AE,4.789048,destroyed,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,Medium,Aerial+OSU,Full,front / garage doors damaged,10228808,21630 MADERA RD,single family residential,Residential,1,1979,1988,202809,3680.915227,,,,,,,,,,,,,,,,,1.83,5.65,312.942392,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,4.049646086,3.709646086,4.389646086,4.373636753,4.033636753,4.713636753
FMB1254,26.437177,-81.917115,497138302,RES1-2SNB,W,76RWC3PM+V5C-3-4-5-4,RES,3294,S,0.5,240016.051,120008.025,AE,4.213618,major,single family,no,no,not helpful,yes,yes,2,DS0,DS1,DS1,DS1,DS3,DS3,3,DS3,Medium,Aerial+OSU,Full,"openings significantly damaged, especially lower floor",10228812,21550 MADERA RD,single family residential,Residential,2,1993,2002,549729,3922.360844,,,,,,,,,,,,,,,,,1.66,4.44,409.163684,6,Piles/Columns,elevated,Clearly Elevated,9.291580042,16.95582121,6.981808732,imagery,High,"Measure the roof above the garage, first floor was easy to see as well as NHF and LHSM. Steps were easy to count as well",3.972669053,3.632669053,4.312669053,4.205750825,3.865750825,4.545750825
FMB1255,26.434863,-81.917014,497138304,RES1-1SNB,W,76RWC3MM+W5X-4-4-4-4,RES,2023,I,8,172320.894,86160.4471,AE,7.125362,minor,single family,no,no,not helpful,yes,no,1,DS2,DS1,DS0,DS1,DS3,DS3,3,DS3,Medium,Aerial+StEER,Full,"roof tiles damaged, most openings damaged",10228717,5120 WILLIAMS DR,single family residential,Residential,1,1996,1996,422727,3682.230938,,,,,,,,,,,,,,,,,1.17,6.94,228.045091,6,Piles/Columns,elevated,Clearly Elevated,9.274489796,,7.297959184,imagery,High,Every part of the building was easy to measure except the lowest horizontal member. I was able to get it but it took a little bit.,4.117563927,3.777563927,4.457563927,4.580464127,4.240464127,4.920464127
FMB1256,26.436794,-81.918087,497138305,RES1-1SNB,W,76RWC3PJ+PQ7-4-3-3-3,RES,1080,S,0.5,114643.641,57321.8208,AE,2.37584,major,single family,no,no,,no,no,2,DS1,DS2,DS0,DS1,DS1,DS2,2,DS2,High,Aerial+StEER,Full,"garage was smashed by large concrete block, minor cladding damage",10228791,360 BAYLAND RD,single family residential,Residential,1,1963,1985,261412,3883.861793,,,,,,,,,,,,,,,,,1.39,4.72,312.222262,7,Wall,elevated,Likely Elevated,7.751312018,,,imagery,High,Roof was easy to measure as well as first floor elevation,4.05022219,3.71022219,4.39022219,4.375108101,4.035108101,4.715108101
FMB1257,26.432857,-81.91311,497138306,RES1-1SNB,W,76RWC3MP+4QR-3-2-3-2,RES,1260,I,8,179745.834,89872.9171,AE,3.794538,destroyed,single family,no,no,No Lee County damage detail or image,yes,yes,1,DS1,DS0,DS0,DS0,DS3,DS3,3,DS3,High,Aerial+StEER,Full,No images on Steer. Before pictures are from 2007. Lot of missing/busted screens,10230350,5461 OAKRIDGE AVE,single family residential,Residential,1,1961,1987,140271,1559.99843,,,,,,,,,,,,,,,,,1.39,3.64,333.388019,6,Piles/Columns,elevated,Probably Elevated,,,,,Low,no line of sight for measurements,4.033289585,3.693289585,4.373289585,4.333410329,3.993410329,4.673410329
FMB1258,26.436818,-81.914451,497138307,RES1-1SNB,W,76RWC3PP+P6F-5-4-6-4,RES,2480,S,0.5,195074.419,97537.2096,AE,5.850708,minor,single family,no,no,No Lee County damage detail or image,no,no,1,DS0,,,,,DS0,0,,,Aerial Only,Partial,No images on Steer or Google Maps.,10228762,640 RANDY LN,single family residential,Residential,1,1969,1984,206603,4990.504236,,,,,,,,,,,,,,,,,1.53,6.15,559.832595,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade ,3.852133924,3.512133924,4.192133924,4.017575233,3.677575233,4.357575233
FMB1259,26.435201,-81.914967,497138309,RES1-1SNB,W,76RWC3PP+32M-3-3-4-4,RES,1832,S,0.5,160220.552,80110.2763,AE,6.544226,minor,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,Low,Aerial+OSU,Full,seems un damaged,10228774,340 RANDY LN,single family residential,Residential,1,1962,1990,235923,4422.925004,,,,,,,,,,,,,,,,,1.15,7.39,389.867628,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,3.988105898,3.648105898,4.328105898,4.235518713,3.895518713,4.575518713
FMB1260,26.433401,-81.914893,497138311,RES1-1SNB,W,76RWC3MP+929-4-3-5-4,RES,1834,I,8,224066.247,112033.123,AE,7.282516,major,multi-family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS1,DS3,DS3,3,DS3,Medium,Aerial+OSU,Full,"almost all windows broken, otherwise ok",10228708,5239 AVENIDA PESCADO,single family residential,Residential,1,1966,1986,200751,4642.408251,,,,,,,,,,,,,,,,,1.39,7.35,253.711333,1B,Slab-on-Grade,not-elevated,Clearly Not Elevated,0.636557659,,,imagery,High,slab on grade,4.097030934,3.757030934,4.437030934,4.509692106,4.169692106,4.849692106
FMB1261,26.433387,-81.911467,497138313,RES1-1SNB,W,76RWC3MQ+9C3-3-2-3-3,RES,1838,C,1.5,224386.504,112193.252,AE,6.103072,affected,single family,no,no,No details provided,no,no,1,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+OSU,Full,"From noaa, minor amount of shingles missing, from OSU data, no damage seen",10228618,5565 AVENIDA PESCADORA,single family residential,Residential,1,1984,1987,179264,3810.497861,,,,,,,,,,,,,,,,,1.52,6.56,494.193768,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,3.904644986,3.564644986,4.244644986,4.091395959,3.751395959,4.431395959
FMB1262,26.433365,-81.915149,497138315,RES1-1SNB,C,76RWC3MM+8WX-3-3-4-3,RES,1679,S,0.5,211091.667,105545.833,AE,7.425006,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS1,DS2,DS2,2,DS2,High,Aerial+OSU,Full,some windows broken,10228707,5229 AVENIDA PESCADO,single family residential,Residential,1,1958,1982,159545,3322.885248,,,,,,,,,,,,,,,,,1.19,7.49,233.896755,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,4.112882596,3.772882596,4.452882596,4.563551751,4.223551751,4.903551751
FMB1263,26.435284,-81.917506,497138316,RES1-1SNB,M,76RWC3PJ+4X9-4-4-5-3,RES,1548,S,0.5,141341.039,70670.5195,AE,7.282572,,,,,,yes,no,1,DS4,DS4,DS1,DS1,DS2,DS4,4,DS4,High,Aerial+OSU,Full,roof / walls mostly still in one piece but very torn up,10228832,5037 WILLIAMS DR,single family residential,Residential,1,1976,1980,117059,3275.005362,,,,,,,,,,,,,,,,,1.2,7.1,229.632643,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on grade,4.116293886,3.776293886,4.456293886,4.575827071,4.235827071,4.915827071
FMB1264,26.436273,-81.91853,497138317,RES1-1SNB,W,76RWC3PJ+GH5-4-3-3-4,RES,1672,I,8,210479.738,105239.869,AE,0.981226,major,single family,no,no,,yes,no,2,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,High,Aerial+StEER,Full,"damage to hatch garage door, ",10228794,330 BAYLAND RD,single family residential,Residential,1,1964,1994,378607,1831.997334,,,,,,,,,,,,,,,,,1.27,4.26,239.537137,7,Wall,elevated,Likely Elevated,10.29532308,,,imagery,High,"Measurments were easy to get, no steps were visable to do a step count, however there is elevated untilites as well as no front door on the bottom which is the reason for the likely elevated",4.10837029,3.76837029,4.44837029,4.547702807,4.207702807,4.887702807
FMB1265,26.432557,-81.91125,497138318,RES1-1SNB,W,76RWC3MQ+2GC-2-2-3-3,RES,1020,P,8,110611.411,55305.7056,AE,3.319098,minor,single family,no,no,No details provided,yes,yes,1,DS0,DS2,DS0,DS2,DS0,DS2,2,DS2,High,Aerial+OSU,Full,"From noaa, no roof damage, but there is  a hole in the deck. From OSU data, damage to break away walls and window to garage destroyed",10230524,7 AVENIDA CARITA,single family residential,Residential,1,1971,1986,183161,1455.990824,,,,,,,,,,,,,,,,,1.18,3.94,448.618786,7,Wall,elevated,Likely Elevated,8.765313653,,,imagery,High,elevated utilities,3.941104971,3.601104971,4.281104971,4.149601614,3.809601614,4.489601614
FMB1266,26.433451,-81.913529,497138319,RES1-1SNB,W,76RWC3MP+9HQ-3-2-3-3,RES,1376,C,1.5,131437.025,65718.5129,AE,7.463486,minor,single family,no,no,No Lee County damage detail or image,no,no,1,DS1,DS1,DS0,DS0,DS0,DS1,1,DS1,High,Aerial+OSU,Full,No images on Steer. Roof is tarped  ,10228714,5455 AVENIDA PESCADORA,single family residential,Residential,1,1962,1979,133718,3182.375284,,,,,,,,,,,,,,,,,1.06,7.54,349.51757,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,4.020385944,3.680385944,4.360385944,4.303621185,3.963621185,4.643621185
FMB1267,26.434405,-81.914634,497138320,RES1-1SNB,W,76RWC3MP+Q49-4-4-4-4,RES,2135,C,1.5,178208.928,89104.4641,AE,6.598434,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,Medium,Aerial+OSU,Full,"openings / garage door damaged, otherwise ok",10228784,5235 WILLIAMS DR,single family residential,Residential,1,1964,1984,203256,3625.99477,,,,,,,,,,,,,,,,,1.31,7.24,351.025363,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on grade,4.01917971,3.67917971,4.35917971,4.300917301,3.960917301,4.640917301
FMB1268,26.433385,-81.915599,497138321,RES1-1SNB,W,76RWC3MM+9Q2-3-3-3-2,RES,1302,S,0.5,182814.086,91407.0433,AE,6.915363,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,Medium,Aerial+OSU,Full,"openings a bit damaged, otherwise ok",10228705,5219 AVENIDA PESCADO,single family residential,Residential,1,1969,1983,135654,3993.858626,,,,,,,,,,,,,,,,,1.19,6.94,202.583685,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,4.137933052,3.797933052,4.477933052,4.6603256,4.3203256,5.0003256
FMB1269,26.432544,-81.912539,497138322,RES1-1SNB,W,76RWC3MP+2X8-4-2-3-2,RES,2288,S,0.5,185633.135,92816.5675,AE,3.595003,major,multi-family,no,no,No Lee County damage detail or image,yes,yes,1,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+OSU,Full,No images on Steer. Minor roof damage. Traped on maps but mot NOAA,10230320,415 LAZY WAY,single family residential,Residential,1,1974,1984,298577,2099.997765,,,,,,,,,,,,,,,,,1.07,3.63,352.265454,6,Piles/Columns,elevated,Probably Elevated,8.265393494,,6.451038825,imagery,High,stair count is estimate,4.018187637,3.678187637,4.358187637,4.298703436,3.958703436,4.638703436
FMB1270,26.435231,-81.912213,497138323,RES1-1SNB,W,76RWC3PQ+34V-4-4-4-5,RES,1751,S,0.5,154761.267,77380.6339,AE,5.887154,major,single family,no,no,No Lee County damage detail or image,no,no,1,DS0,,,,,DS0,0,,,Aerial+OSU,Partial,No images on Steer. No images on Maps after 2019,10228634,5646 WILLIAMS DR,single family residential,Residential,1,1975,1988,159102,3778.002454,,,,,,,,,,,,,,,,,1.57,6.16,583.427761,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,3.833257791,3.493257791,4.173257791,3.993432953,3.653432953,4.333432953
FMB1271,26.435103,-81.913792,497138324,RES1-1SNB,W,76RWC3PP+2FW-5-4-5-4,RES,2372,W,1.5,189405.103,94702.5516,AE,4.080601,major,single family,no,no,No Lee County damage detail or image,no,no,1,DS0,,,,,DS0,0,,,Aerial+OSU,Partial,No images on Steer. No images on Maps after 2019,10228770,390 RANDY LN,single family residential,Residential,1,1967,1993,306833,4753.006394,,,,,,,,,,,,,,,,,1.14,5.66,467.73623,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on grade,3.925811016,3.585811016,4.265811016,4.124396075,3.784396075,4.464396075
FMB1272,26.436985,-81.914688,497138325,RES1-1SNB,W,76RWC3PP+Q4V-4-3-4-4,RES,3372,I,8,326101.455,163050.727,AE,5.642898,minor,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,Low,Aerial+OSU,Full,"openings a bit damaged, otherwise ok",10228761,650 RANDY LN,single family residential,Residential,2,1973,1992,243034,4541.379682,,,,,,,,,,,,,,,,,1.42,6,559.961567,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,14.02513465,,imagery,Low,I had to use the 2007 imagery to realize it used to be a one story slab on grade house that got upgraded to a 2 story later. I used the 2015 imagery to get my lines as that was the view with the least foliage. There was still a decent amount though so it was hard to see exactly where the next floor began which is why I have low confidence.,3.852030746,3.512030746,4.192030746,4.01744012,3.67744012,4.35744012
FMB1273,26.436301,-81.917839,497138326,RES1-1SNB,W,76RWC3PJ+GVF-4-4-5-4,RES,1833,I,8,223986.068,111993.034,AE,4.767753,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS1,DS3,DS3,3,DS3,Medium,Aerial+OSU,Full,"most openings destroyed, otherwise ok",10228807,21650 MADERA RD,single family residential,Residential,1,1979,1985,193446,4057.875822,,,,,,,,,,,,,,,,,1.17,5.1,288.230308,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,4.069415754,3.729415754,4.409415754,4.426480183,4.086480183,4.766480183
FMB1274,26.435097,-81.91767,497138327,RES1-1SNB,W,76RWC3PJ+2WP-4-4-3-3,RES,1659,I,8,148378.277,74189.1388,AE,7.235321,,,,,,no,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+OSU,Full,Completely smashed,10228831,21077 WILLIAMS DR,single family residential,Residential,2,1983,1989,270715,2351.383846,,,,,,,,,,,,,,,,,1.56,7.01,203.270247,8,Crawlspace,elevated,Likely Elevated,3.573304348,10.47347826,2.784713043,imagery,Medium,A house that looks like its over a crawspace. The lines were pretty simple to get but the house structure is weird. I got the ffe which is pretty close to the step estimation which is nice. However I measured the next highest floor to the top of the garage as there is a window above it but I dont know if that is exactly where the next foor is.,4.137383802,3.797383802,4.477383802,4.658024147,4.318024147,4.998024147
FMB1275,26.434971,-81.914145,497138328,RES1-1SNB,W,76RWC3MP+X8Q-5-3-4-3,RES,2981,P,8,221255.958,110627.979,AE,4.731777,minor,single family,no,no,No Lee County damage detail or image,no,no,1,DS0,,,,,DS0,0,,,Aerial+OSU,Partial,No images on Steer. No images on Maps after 2020,10228771,380 RANDY LANE,single family residential,Residential,1,1965,2004,458681,5545.672497,,,,,,,,,,,,,,,,,1.66,6.58,430.42461,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,3.955660312,3.615660312,4.295660312,4.174760221,3.834760221,4.514760221
FMB1276,26.436398,-81.91473,497138329,RES1-1SNB,W,76RWC3PP+H42-5-5-4-4,RES,2307,P,8,186505.181,93252.5905,AE,6.139841,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS2,DS2,2,DS2,High,Aerial+OSU,Full,some damage to openings,10228758,621 RANDY LN,single family residential,Residential,1,1966,1978,185527,3116.996141,,,,,,,,,,,,,,,,,1.51,6.28,505.830533,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Slab on Grade,3.895335574,3.555335574,4.235335574,4.077516964,3.737516964,4.417516964
FMB1277,26.435971,-81.916443,497138330,RES1-1SNB,W,76RWC3PM+9CM-5-4-4-3,RES,1972,I,8,169301.929,84650.9649,AE,4.24804,major,single family,no,no,not helpful,no,no,1,DS0,,,,,DS0,0,,,Aerial Only,Partial,no steer/osu available,10228646,4 GLENVIEW MANOR DR,single family residential,Residential,1,1968,1985,209590,3846.854638,,,,,,,,,,,,,,,,,1.55,8.07,356.82678,1B,Slab-on-Grade,not-elevated,Clearly Not Elevated,1.135456647,,,imagery,High,Slab on grade however it is a raised slab so I am confident in my answer with the FFE,4.014538576,3.674538576,4.354538576,4.290636532,3.950636532,4.630636532
FMB1278,26.434231,-81.916115,497138331,RES1-1SNB,W,76RWC3MM+MHR-5-4-5-4,RES,1910,I,8,165335.574,82667.7872,AE,7.536928,minor,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS1,DS1,1,DS1,Medium,Aerial+StEER,Full,Garage door missing,10228722,5160 WILLIAMS DR,single family residential,Residential,1,2001,2002,271870,4126.172488,,,,,,,,,,,,,,,,,1.18,8.62,233.839062,1B,Slab-on-Grade,not-elevated,Clearly Not Elevated,3.284752475,,,imagery,High,"Elevated slab on grade, the lines were easy to get and the step estimation is close to the vaule I got so I am confident.",4.11292875,3.77292875,4.45292875,4.563716118,4.223716118,4.903716118
FMB1279,26.437372,-81.91664,497138332,RES1-1SNB,W,76RWC3PM+W8X-5-4-5-3,RES,2002,C,1.5,171174.228,85587.1144,AE,5.253483,major,single family,no,no,not helpful,no,no,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,Medium,Aerial+OSU,Full,seems undamaged,10228814,21510 MADERA RD,single family residential,Residential,1,1969,1989,432088,2469.995976,,,,,,,,,,,,,,,,,1.12,5.85,454.966095,7,Wall,elevated,Likely Elevated,10.22027237,,7.193249027,imagery,Medium,"Straight view, corner roofline slightly blocked but able to get good estimate based on roof slope. Elevation makes sense with garage.",3.936027124,3.596027124,4.276027124,4.141098623,3.801098623,4.481098623
FMB1280,26.432603,-81.910312,497138333,RES1-1SNB,W,76RWC3MQ+2VW-2-2-2-3,RES,1390,S,0.5,132105.566,66052.7833,AE,4.213413,minor,single family,no,no,No details provided,yes,yes,1,DS1,DS0,DS0,DS1,DS0,DS1,1,DS1,High,Aerial+OSU,Full,"From noaa, some shingles missing, from OSU data, some decoration attachements around garage away destroyed",10230528,15 AVENIDA CARITA,single family residential,Residential,1,1977,1987,214076,1740.003819,,,,,,,,,,,,,,,,,1.75,4.44,522.665556,6,Piles/Columns,elevated,Probably Elevated,7.27195231,,6.577645306,imagery,High,no line of sight on stair case,3.881867555,3.541867555,4.221867555,4.058072726,3.718072726,4.398072726
FMB1281,26.433402,-81.914219,497138334,RES1-1SNB,W,76RWC3MP+987-4-3-4-4,RES,1667,S,0.5,148941.018,74470.5091,AE,7.824551,major,single family,no,no,No Lee County damage detail or image,no,no,1,DS0,DS0,DS0,DS1,DS3,DS3,3,DS3,High,Aerial+OSU,Full,No images on Steer. Garage and window opening were all boarded up. ,10228711,5375 AVENIDA PESCADO,single family residential,Residential,1,1978,1981,137162,4473.828848,,,,,,,,,,,,,,,,,1.33,8.06,298.118439,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,4.061505249,3.721505249,4.401505249,4.404734562,4.064734562,4.744734562
FMB1282,26.433824,-81.916789,497138335,RES1-1SNB,W,76RWC3MM+G7G-5-4-4-4,RES,1753,S,0.5,154897.874,77448.9374,VE,7.230899,major,single family,no,no,not helpful,no,no,1,DS3,DS2,DS0,DS2,DS2,DS3,3,DS2,High,Aerial+StEER,Full,building is still standing but thuroughly damaged,10228699,5157 ESTERO BLVD,single family residential,Residential,1,1967,1985,174856,3975.000531,,,,,,,,,,,,,,,,,1.41,7.31,154.439243,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,slab on grade,4.176448606,3.836448606,4.516448606,4.84866181,3.94866181,5.74866181
FMB1283,26.435438,-81.918615,497138336,RES1-1SNB,W,76RWC3PJ+5HC-5-3-5-4,RES,1741,S,0.5,154076.857,77038.4289,AE,4.707875,destroyed,single family,no,no,not helpful,no,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+OSU,Full,washed away,10228802,21750 MADERA RD,single family residential,Residential,1,1968,1992,202023,4642.785519,,,,,,,,,,,,,,,,,1.27,4.54,164.330654,1B,Slab-on-Grade,not-elevated,Clearly Not Elevated,0.844052288,,,imagery,High,"Slab on grade but it is a raised slab on grade so I am confident in the answer as it only has one ""step""",4.168535477,3.828535477,4.508535477,4.804913783,3.904913783,5.704913783
FMB1284,26.433011,-81.911018,497138337,RES1-1SNB,M,76RWC3MQ+6H5-2-2-3-3,RES,1352,I,8,130259.614,65129.8073,AE,2.244189,minor,single family,no,no,No details provided,yes,yes,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,High,Aerial+OSU,Full,No damage seen from either source,10230543,5570 AVENIDA PESCADORA,single family residential,Residential,1,1981,1990,277504,2422.360193,,,,,,,,,,,,,,,,,1.58,4.38,499.186539,6,Piles/Columns,elevated,Likely Elevated,8.653385119,,6.858904334,imagery,High,elevated utilities,3.900650769,3.560650769,4.240650769,4.085395763,3.745395763,4.425395763
FMB1285,26.433017,-81.91147,497138338,RES1-1SNB,W,76RWC3MQ+6C2-3-3-2-2,RES,2003.533536,I,8,258858.2324,161548.2948,AE,2.400072,minor,single family,no,no,No details provided,yes,yes,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,High,Aerial+OSU,Full,No damage seen from either source,10230545,5556 AVENIDA PESCADORA,single family residential,Residential,1,1980,1986,231505,2170.005396,,,,,,,,,,,,,,,,,1.87,4.92,465.575214,7,Wall,elevated,Likely Elevated,7.573888071,,,imagery,High,elevated utilities,3.927539829,3.587539829,4.267539829,4.127185549,3.787185549,4.467185549
FMB1286,26.433329,-81.910165,497138340,RES1-1SNB,W,76RWC3MQ+8WP-3-4-4-5,RES,2733,C,1.5,208374.584,104187.292,AE,4.825197,,,,,No LC data,yes,yes,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,Medium,Aerial+OSU,Full,"No damage from noaa, from OSU data, no damage anywhere, though only one view of house and it is not close",10228622,5595 AVENIDA PESCADORA,single family residential,Residential,1,2008,2008,738600,3589.896291,,,,,,,,,,,,,,,,,1.28,6.03,595.285397,7,Wall,elevated,Likely Elevated,13.84634483,,,imagery,High,"elevated utilities, difficult view of roofline",3.823771682,3.483771682,4.163771682,3.981719198,3.641719198,4.321719198
